OrderID,Product,Category,Quantity,Price,Date,CustomerID
8169,Cap,Accessories,1,45.26,2024-11-21,526
8170,Golf Shoes,Shoe,7,68.27,2024-08-19,541
8171,Jeans,Clothing,8,93.17,2024-07-03,515
8172,Hoodie,Clothing,9,11.71,2024-12-09,533
8173,Shirt,Clothing,3,95.57,2024-01-18,511
8174,Leather Belt,Accessories,9,91.47,2024-08-18,519
8175,Knee Length Shorts,Clothing,5,16.18,2024-05-14,542
8176,Socks,Accessories,6,22.44,2024-02-14,518
8177,Golf Shoes,Shoe,1,34.6,2024-04-21,522
8178,Jeans,Clothing,9,58.17,2024-03-23,536
8179,Smartwatch,Accessories,9,17.78,2024-02-08,518
8180,Golf Shoes,Shoe,6,24.03,2024-09-10,518
8181,Smartwatch,Accessories,8,90.75,2024-05-24,522
8182,Smartwatch,Accessories,4,15.38,2024-11-12,525
8183,Shirt,Clothing,5,42.89,2024-02-20,544
8184,Shirt,Clothing,5,77.49,2024-10-19,531
8185,Golf Shoes,Shoe,7,89.42,2024-03-07,509
8186,Canvas Shoes,Shoe,7,36.92,2024-01-24,538
8187,Hoodie,Clothing,7,20.62,2024-05-01,519
8188,Running Shoes,Shoe,5,75.02,2024-02-18,525
8189,Smartwatch,Accessories,4,78.39,2024-05-28,515
8190,Cotton T-Shirt,Clothing,8,98.1,2024-07-03,505
8191,Golf Shoes,Shoe,1,18.26,2024-09-06,511
8192,Cotton T-Shirt,Clothing,1,72.39,2024-05-24,513
8193,Golf Shoes,Shoe,6,44.64,2024-08-30,534
8194,Running Shoes,Shoe,2,91.89,2024-12-30,508
8195,Socks,Accessories,3,43.74,2024-12-23,525
8196,Canvas Shoes,Shoe,4,47.37,2024-05-28,527
8197,Knee Length Shorts,Clothing,2,17.05,2024-03-08,511
8198,Running Shoes,Shoe,7,35.49,2024-08-11,518
8199,Golf Shoes,Shoe,1,43.08,2024-07-28,510
8200,Smartwatch,Accessories,3,6.66,2024-07-10,533
8201,Smartwatch,Accessories,2,46.57,2024-10-26,536
8202,Canvas Shoes,Shoe,9,36.95,2024-05-03,517
8203,Smartwatch,Accessories,8,81.36,2024-10-10,549
8204,Golf Shoes,Shoe,3,15.18,2024-10-18,505
8205,Sunglasses,Accessories,5,77.22,2024-10-26,523
8206,Running Shoes,Shoe,3,72.83,2024-02-19,503
8207,Running Shoes,Shoe,6,27.97,2024-07-01,539
8208,Knee Length Shorts,Clothing,5,12.91,2024-09-03,537
8209,Hoodie,Clothing,2,84.97,2024-03-28,510
8210,Jeans,Clothing,8,28.7,2024-05-17,527
8211,Jacket,Clothing,6,18.83,2024-02-07,507
8212,Sunglasses,Accessories,3,39.11,2024-02-18,549
8213,Knee Length Shorts,Clothing,1,43.08,2024-03-12,529
8214,Jacket,Clothing,5,35.98,2024-09-14,549
8215,Cap,Accessories,2,97.77,2024-02-13,539
8216,Jacket,Clothing,2,88.68,2024-10-17,506
8217,Canvas Shoes,Shoe,9,87.93,2024-04-25,509
8218,Jacket,Clothing,7,42.88,2024-05-28,508
8219,Socks,Accessories,6,96.47,2024-11-08,514
8220,Golf Shoes,Shoe,1,69.98,2024-12-12,538
8221,Golf Shoes,Shoe,2,84.04,2024-10-05,509
8222,Jeans,Clothing,7,52.58,2024-10-14,511
8223,Cap,Accessories,3,20.26,2024-08-05,511
8224,Hoodie,Clothing,2,89.25,2024-03-11,540
8225,Shirt,Clothing,6,51.21,2024-06-09,535
8226,Shirt,Clothing,8,97.01,2024-09-29,511
8227,Canvas Shoes,Shoe,8,29.21,2024-05-06,536
8228,Sunglasses,Accessories,2,99.28,2024-06-18,503
8229,Canvas Shoes,Shoe,6,26.13,2024-01-17,545
8230,Shirt,Clothing,5,39.98,2024-10-30,519
8231,Sunglasses,Accessories,7,61.43,2024-08-26,508
8232,Shirt,Clothing,4,70.87,2024-06-24,528
8233,Cap,Accessories,2,73.43,2024-07-28,501
8234,Sunglasses,Accessories,3,50.24,2024-02-26,540
8235,Cap,Accessories,9,12.3,2024-12-24,530
8236,Running Shoes,Shoe,8,52.12,2024-07-07,541
8237,Hoodie,Clothing,9,36.8,2024-02-13,538
8238,Running Shoes,Shoe,5,67.48,2024-05-01,511
8239,Jeans,Clothing,5,22.32,2024-11-04,529
8240,Jeans,Clothing,7,42.42,2024-02-02,531
8241,Smartwatch,Accessories,7,96.78,2024-11-07,510
8242,Golf Shoes,Shoe,1,13.44,2024-01-28,535
8243,Golf Shoes,Shoe,5,62.22,2024-05-30,540
8244,Jacket,Clothing,8,13.61,2024-03-03,529
8245,Canvas Shoes,Shoe,7,19.91,2024-01-07,537
8246,Cap,Accessories,2,62.47,2024-04-20,502
8247,Canvas Shoes,Shoe,8,47.18,2024-05-09,548
8248,Golf Shoes,Shoe,2,57.11,2024-05-11,501
8249,Hoodie,Clothing,1,88.59,2024-01-08,532
8250,Jeans,Clothing,3,82.64,2024-10-31,524
8251,Smartwatch,Accessories,3,89.36,2024-01-29,502
8252,Running Shoes,Shoe,6,63.54,2024-12-03,503
8253,Cap,Accessories,3,51.52,2024-11-06,509
8254,Golf Shoes,Shoe,7,48.62,2024-12-16,549
8255,Hoodie,Clothing,8,75.28,2024-01-06,524
8256,Canvas Shoes,Shoe,3,54.52,2024-04-21,512
8257,Running Shoes,Shoe,9,15.05,2024-04-14,534
8258,Running Shoes,Shoe,1,18.48,2024-07-25,534
8259,Canvas Shoes,Shoe,3,38.92,2024-02-09,523
8260,Canvas Shoes,Shoe,3,11.44,2024-09-24,519
8261,Cap,Accessories,7,27.73,2024-11-15,532
8262,Socks,Accessories,5,67.36,2024-02-15,549
8263,Jeans,Clothing,4,6.18,2024-08-28,528
8264,Canvas Shoes,Shoe,2,62.39,2024-09-26,526
8265,Running Shoes,Shoe,7,78.37,2024-06-03,549
8266,Canvas Shoes,Shoe,3,21.16,2024-04-25,545
8267,Leather Belt,Accessories,7,22.19,2024-02-06,512
8268,Sunglasses,Accessories,7,7.74,2024-07-23,543
8269,Canvas Shoes,Shoe,2,53.68,2024-09-05,531
8270,Cotton T-Shirt,Clothing,7,67.19,2024-04-19,511
8271,Canvas Shoes,Shoe,6,48.41,2024-11-13,540
8272,Socks,Accessories,4,42,2024-11-18,504
8273,Socks,Accessories,5,48.17,2024-03-20,518
8274,Canvas Shoes,Shoe,8,79.25,2024-03-16,529
8275,Jacket,Clothing,5,8.18,2024-09-26,547
8276,Shirt,Clothing,3,79.46,2024-04-07,539
8277,Running Shoes,Shoe,2,68.3,2024-03-16,547
8278,Running Shoes,Shoe,6,27.94,2024-10-08,531
8279,Hoodie,Clothing,6,54.85,2024-03-21,528
8280,Sunglasses,Accessories,7,9.68,2024-12-29,527
8281,Running Shoes,Shoe,8,41.06,2024-11-04,530
8282,Canvas Shoes,Shoe,4,21.53,2024-03-03,549
8283,Leather Belt,Accessories,8,7.12,2024-09-23,542
8284,Socks,Accessories,1,38.92,2024-02-02,511
8285,Running Shoes,Shoe,6,73.98,2024-10-23,514
8286,Sunglasses,Accessories,6,92.5,2024-02-09,504
8287,Cotton T-Shirt,Clothing,3,67.92,2024-06-22,536
8288,Running Shoes,Shoe,9,43.19,2024-09-16,501
8289,Canvas Shoes,Shoe,5,99.95,2024-08-11,544
8290,Canvas Shoes,Shoe,1,31.88,2024-08-10,539
8291,Leather Belt,Accessories,7,22.78,2024-09-23,537
8292,Golf Shoes,Shoe,3,49.05,2024-06-03,533
8293,Hoodie,Clothing,4,52.97,2024-09-20,521
8294,Golf Shoes,Shoe,6,38.71,2024-05-28,524
8295,Golf Shoes,Shoe,8,71.07,2024-08-12,540
8296,Sunglasses,Accessories,4,22.47,2024-05-06,513
8297,Cap,Accessories,9,53.48,2024-01-05,549
8298,Socks,Accessories,8,52.51,2024-10-14,534
8299,Jeans,Clothing,6,83.26,2024-12-10,538
8300,Socks,Accessories,7,93.06,2024-02-27,529
8301,Shirt,Clothing,8,68.01,2024-03-12,536
8302,Cap,Accessories,2,34.01,2024-06-03,540
8303,Shirt,Clothing,5,70.51,2024-10-08,547
8304,Canvas Shoes,Shoe,7,28.88,2024-06-16,505
8305,Smartwatch,Accessories,8,96.82,2024-01-29,520
8306,Jeans,Clothing,5,83.12,2024-03-22,529
8307,Running Shoes,Shoe,3,45.96,2024-09-19,511
8308,Running Shoes,Shoe,6,79.51,2024-04-15,508
8309,Jeans,Clothing,5,43.82,2024-10-03,528
8310,Cotton T-Shirt,Clothing,8,12.09,2024-12-17,549
8311,Golf Shoes,Shoe,9,72.14,2024-01-10,541
8312,Leather Belt,Accessories,9,43.44,2024-03-02,518
8313,Smartwatch,Accessories,6,93.38,2024-08-11,530
8314,Sunglasses,Accessories,4,34.12,2024-05-15,514
8315,Sunglasses,Accessories,4,85.12,2024-08-11,509
8316,Hoodie,Clothing,9,69.64,2024-04-23,510
8317,Smartwatch,Accessories,4,86.07,2024-09-16,525
8318,Smartwatch,Accessories,8,32.73,2024-06-05,527
8319,Golf Shoes,Shoe,9,48.83,2024-08-16,502
8320,Jacket,Clothing,5,83.2,2024-04-09,503
8321,Golf Shoes,Shoe,6,66.16,2024-09-11,529
8322,Socks,Accessories,3,39.19,2024-06-27,537
8323,Shirt,Clothing,5,53.64,2024-10-01,527
8324,Canvas Shoes,Shoe,5,99.63,2024-08-16,504
8325,Knee Length Shorts,Clothing,2,75.48,2024-01-31,535
8326,Smartwatch,Accessories,6,63.38,2024-04-17,527
8327,Jacket,Clothing,9,83.65,2024-10-08,519
8328,Jeans,Clothing,7,46.99,2024-04-18,510
8329,Canvas Shoes,Shoe,8,95.26,2024-01-29,526
8330,Leather Belt,Accessories,2,57.44,2024-01-17,507
8331,Hoodie,Clothing,9,36.05,2024-06-18,527
8332,Golf Shoes,Shoe,3,13.17,2024-06-23,530
8333,Golf Shoes,Shoe,5,40.69,2024-03-14,512
8334,Canvas Shoes,Shoe,7,59.02,2024-08-27,540
8335,Sunglasses,Accessories,4,71.81,2024-04-05,505
8336,Canvas Shoes,Shoe,7,88.14,2024-01-02,513
8337,Leather Belt,Accessories,8,94.68,2024-07-20,541
8338,Socks,Accessories,4,14.73,2024-02-06,504
8339,Golf Shoes,Shoe,5,62.09,2024-03-31,502
8340,Jeans,Clothing,3,68.33,2024-08-20,537
8341,Socks,Accessories,5,21.35,2024-05-26,534
8342,Canvas Shoes,Shoe,8,56.83,2024-10-23,506
8343,Running Shoes,Shoe,3,36.81,2024-09-09,526
8344,Sunglasses,Accessories,5,12.35,2024-07-30,511
8345,Cotton T-Shirt,Clothing,1,11.26,2024-03-04,542
8346,Running Shoes,Shoe,2,77.13,2024-01-05,501
8347,Cap,Accessories,3,63.47,2024-05-25,534
8348,Socks,Accessories,1,72.94,2024-03-12,521
8349,Shirt,Clothing,9,70.1,2024-04-14,510
8350,Knee Length Shorts,Clothing,9,17.76,2024-11-25,505
8351,Cap,Accessories,5,19.4,2024-02-05,526
8352,Shirt,Clothing,4,28.99,2024-05-26,544
8353,Golf Shoes,Shoe,5,42.91,2024-09-12,519
8354,Canvas Shoes,Shoe,4,94.22,2024-08-15,521
8355,Socks,Accessories,5,69.02,2024-12-14,534
8356,Leather Belt,Accessories,7,29.24,2024-12-30,529
8357,Running Shoes,Shoe,8,10.32,2024-10-05,538
8358,Running Shoes,Shoe,2,70,2024-04-22,515
8359,Cotton T-Shirt,Clothing,4,64.41,2024-01-11,540
8360,Canvas Shoes,Shoe,8,69.2,2024-07-12,516
8361,Leather Belt,Accessories,7,29.81,2024-08-11,518
8362,Jacket,Clothing,9,54.11,2024-09-06,549
8363,Canvas Shoes,Shoe,5,39.36,2024-09-05,501
8364,Knee Length Shorts,Clothing,6,82.68,2024-12-16,511
8365,Canvas Shoes,Shoe,8,11.59,2024-09-25,536
8366,Jeans,Clothing,5,31.17,2024-12-07,532
8367,Cap,Accessories,9,62.28,2024-10-17,528
8368,Jacket,Clothing,4,24.5,2024-03-23,506
8369,Smartwatch,Accessories,8,68.91,2024-01-29,507
8370,Golf Shoes,Shoe,3,17.99,2024-12-04,540
8371,Golf Shoes,Shoe,5,7.17,2024-03-20,524
8372,Jeans,Clothing,8,87.03,2024-04-04,510
8373,Cap,Accessories,7,36.68,2024-09-15,530
8374,Jeans,Clothing,1,19.9,2024-05-01,517
8375,Jeans,Clothing,4,21.41,2024-05-03,544
8376,Jacket,Clothing,2,89.16,2024-01-23,508
8377,Canvas Shoes,Shoe,2,67.17,2024-08-03,512
8378,Cap,Accessories,7,95.85,2024-10-15,526
8379,Jacket,Clothing,3,81,2024-04-01,517
8380,Smartwatch,Accessories,3,77.92,2024-01-24,535
8381,Hoodie,Clothing,6,52.48,2024-04-16,546
8382,Golf Shoes,Shoe,6,82.98,2024-11-01,544
8383,Socks,Accessories,1,44.2,2024-02-21,505
8384,Knee Length Shorts,Clothing,1,83.57,2024-07-17,545
8385,Smartwatch,Accessories,6,76.99,2024-10-20,511
8386,Running Shoes,Shoe,7,69.45,2024-10-26,516
8387,Canvas Shoes,Shoe,9,36.32,2024-12-10,542
8388,Shirt,Clothing,4,64.92,2024-02-25,530
8389,Cotton T-Shirt,Clothing,6,53.14,2024-07-12,540
8390,Knee Length Shorts,Clothing,3,48.85,2024-02-14,506
8391,Leather Belt,Accessories,4,99.07,2024-12-08,520
8392,Socks,Accessories,9,52.92,2024-08-26,520
8393,Socks,Accessories,1,8.04,2024-08-19,524
8394,Golf Shoes,Shoe,5,64.51,2024-11-15,527
8395,Knee Length Shorts,Clothing,7,74.16,2024-08-26,503
8396,Socks,Accessories,3,89.09,2024-05-15,524
8397,Hoodie,Clothing,2,65.11,2024-10-11,510
8398,Golf Shoes,Shoe,2,6.85,2024-01-13,525
8399,Leather Belt,Accessories,1,16.38,2024-01-29,528
8400,Knee Length Shorts,Clothing,5,20.32,2024-06-26,518
8401,Cap,Accessories,3,25.07,2024-10-19,542
8402,Cap,Accessories,7,80.98,2024-09-13,545
8403,Cap,Accessories,1,34.43,2024-04-17,514
8404,Jacket,Clothing,9,34.67,2024-03-09,501
8405,Sunglasses,Accessories,2,76.78,2024-06-24,520
8406,Leather Belt,Accessories,8,44.18,2024-07-01,547
8407,Sunglasses,Accessories,4,11.14,2024-08-29,525
8408,Socks,Accessories,6,60.59,2024-07-12,512
8409,Hoodie,Clothing,9,17.36,2024-11-14,548
8410,Running Shoes,Shoe,7,59.31,2024-01-22,539
8411,Jeans,Clothing,8,79.07,2024-12-15,546
8412,Running Shoes,Shoe,7,93.3,2024-01-11,509
8413,Sunglasses,Accessories,2,11.37,2024-10-11,509
8414,Hoodie,Clothing,9,33.88,2024-12-27,542
8415,Cotton T-Shirt,Clothing,1,66.98,2024-09-15,541
8416,Leather Belt,Accessories,2,34.97,2024-06-21,525
8417,Canvas Shoes,Shoe,3,47.85,2024-07-23,530
8418,Leather Belt,Accessories,3,6.91,2024-09-04,548
8419,Cap,Accessories,4,70.88,2024-09-15,540
8420,Jeans,Clothing,5,88.91,2024-11-25,528
8421,Cotton T-Shirt,Clothing,6,97.8,2024-09-26,502
8422,Smartwatch,Accessories,1,83.9,2024-03-21,525
8423,Jeans,Clothing,8,8.02,2024-11-16,518
8424,Socks,Accessories,6,66.93,2024-07-06,524
8425,Canvas Shoes,Shoe,9,52.09,2024-12-03,518
8426,Cap,Accessories,5,94.1,2024-08-18,527
8427,Running Shoes,Shoe,7,90.7,2024-01-28,544
8428,Canvas Shoes,Shoe,4,98.86,2024-12-15,535
8429,Jacket,Clothing,6,86.88,2024-11-18,534
8430,Hoodie,Clothing,6,56.95,2024-01-03,538
8431,Hoodie,Clothing,4,72.92,2024-08-24,506
8432,Canvas Shoes,Shoe,6,96.64,2024-06-29,549
8433,Cap,Accessories,8,59.92,2024-01-04,516
8434,Smartwatch,Accessories,5,84.8,2024-12-13,523
8435,Hoodie,Clothing,2,94.51,2024-03-12,528
8436,Running Shoes,Shoe,9,59.2,2024-06-30,513
8437,Knee Length Shorts,Clothing,4,20.12,2024-04-13,512
8438,Shirt,Clothing,4,19.78,2024-09-28,511
8439,Cap,Accessories,7,15.96,2024-10-13,547
8440,Shirt,Clothing,6,50.25,2024-03-27,549
8441,Hoodie,Clothing,4,50.61,2024-03-13,522
8442,Leather Belt,Accessories,6,63.65,2024-03-31,531
8443,Sunglasses,Accessories,3,50.87,2024-06-21,527
8444,Jeans,Clothing,7,97.44,2024-11-05,527
8445,Smartwatch,Accessories,6,32.67,2024-07-05,540
8446,Running Shoes,Shoe,3,88.01,2024-08-23,526
8447,Cotton T-Shirt,Clothing,1,14.53,2024-06-10,507
8448,Sunglasses,Accessories,5,62.18,2024-03-13,511
8449,Running Shoes,Shoe,2,66.59,2024-08-12,522
8450,Sunglasses,Accessories,7,78.36,2024-08-17,540
8451,Sunglasses,Accessories,7,52.79,2024-09-10,519
8452,Socks,Accessories,4,23.74,2024-06-10,538
8453,Socks,Accessories,6,40.05,2024-12-20,520
8454,Running Shoes,Shoe,1,30.86,2024-09-06,519
8455,Smartwatch,Accessories,2,44.82,2024-07-17,519
8456,Knee Length Shorts,Clothing,6,55.35,2024-08-27,536
8457,Running Shoes,Shoe,2,64.38,2024-08-24,547
8458,Hoodie,Clothing,4,85.29,2024-03-16,527
8459,Golf Shoes,Shoe,4,91.45,2024-12-07,517
8460,Knee Length Shorts,Clothing,9,48.95,2024-10-21,518
8461,Leather Belt,Accessories,7,13.42,2024-02-14,520
8462,Leather Belt,Accessories,7,80.72,2024-12-08,544
8463,Jeans,Clothing,1,50.33,2024-06-27,542
8464,Shirt,Clothing,5,56.91,2024-08-09,541
8465,Shirt,Clothing,3,61.6,2024-01-17,508
8466,Sunglasses,Accessories,3,68.45,2024-08-06,540
8467,Sunglasses,Accessories,6,89.56,2024-03-24,511
8468,Smartwatch,Accessories,4,95.45,2024-07-09,530
8469,Knee Length Shorts,Clothing,8,94.32,2024-05-11,512
8470,Golf Shoes,Shoe,4,81.9,2024-10-13,523
8471,Canvas Shoes,Shoe,8,89.48,2024-04-03,506
8472,Canvas Shoes,Shoe,4,9.72,2024-04-04,535
8473,Knee Length Shorts,Clothing,3,85.67,2024-07-02,515
8474,Shirt,Clothing,5,11.87,2024-05-11,538
8475,Sunglasses,Accessories,5,75.89,2024-03-22,528
8476,Canvas Shoes,Shoe,1,21.09,2024-12-05,507
8477,Knee Length Shorts,Clothing,8,39.21,2024-10-22,506
8478,Shirt,Clothing,8,22.5,2024-12-25,527
8479,Golf Shoes,Shoe,8,47.13,2024-04-21,502
8480,Canvas Shoes,Shoe,4,44.12,2024-10-29,506
8481,Socks,Accessories,9,9.57,2024-11-01,532
8482,Running Shoes,Shoe,3,83.9,2024-02-20,529
8483,Shirt,Clothing,7,86.15,2024-10-20,534
8484,Hoodie,Clothing,6,79.81,2024-07-07,501
8485,Canvas Shoes,Shoe,9,85.52,2024-07-26,515
8486,Golf Shoes,Shoe,4,76.33,2024-05-28,510
8487,Canvas Shoes,Shoe,4,94.06,2024-09-21,510
8488,Leather Belt,Accessories,6,59.76,2024-10-07,510
8489,Jeans,Clothing,8,60.35,2024-04-22,537
8490,Golf Shoes,Shoe,3,86.69,2024-02-05,532
8491,Cotton T-Shirt,Clothing,8,38.19,2024-04-20,536
8492,Sunglasses,Accessories,8,9.76,2024-06-19,525
8493,Jeans,Clothing,7,76.24,2024-03-18,515
8494,Golf Shoes,Shoe,7,29.19,2024-12-02,509
8495,Leather Belt,Accessories,5,50.05,2024-01-28,516
8496,Leather Belt,Accessories,2,27.84,2024-02-14,541
8497,Golf Shoes,Shoe,2,83.57,2024-12-26,519
8498,Golf Shoes,Shoe,8,96.04,2024-10-30,546
8499,Jacket,Clothing,6,10.23,2024-05-21,544
8500,Knee Length Shorts,Clothing,8,27.17,2024-01-15,512
8501,Sunglasses,Accessories,3,23.01,2024-05-07,535
8502,Smartwatch,Accessories,1,68.95,2024-06-15,543
8503,Golf Shoes,Shoe,6,45.72,2024-06-01,505
8504,Shirt,Clothing,2,48.34,2024-03-03,538
8505,Shirt,Clothing,9,19.92,2024-02-28,506
8506,Cotton T-Shirt,Clothing,5,44.4,2024-07-21,514
8507,Running Shoes,Shoe,5,33.81,2024-06-05,548
8508,Socks,Accessories,8,63.06,2024-01-03,512
8509,Smartwatch,Accessories,6,25.64,2024-02-08,522
8510,Running Shoes,Shoe,3,63.41,2024-10-04,545
8511,Jacket,Clothing,9,40.89,2024-04-10,541
8512,Running Shoes,Shoe,4,37.9,2024-06-17,504
8513,Golf Shoes,Shoe,4,34.03,2024-01-20,543
8514,Cap,Accessories,2,69.01,2024-05-20,518
8515,Running Shoes,Shoe,3,58.43,2024-12-12,531
8516,Jeans,Clothing,4,85.91,2024-10-01,535
8517,Knee Length Shorts,Clothing,7,27.95,2024-11-17,504
8518,Golf Shoes,Shoe,3,8.81,2024-07-11,509
8519,Jacket,Clothing,8,22.29,2024-05-31,545
8520,Canvas Shoes,Shoe,8,37.62,2024-08-23,515
8521,Sunglasses,Accessories,2,22.07,2024-10-20,542
8522,Socks,Accessories,4,12.93,2024-07-26,521
8523,Golf Shoes,Shoe,8,47.31,2024-02-06,532
8524,Canvas Shoes,Shoe,1,69.31,2024-03-18,509
8525,Golf Shoes,Shoe,1,76.4,2024-06-20,548
8526,Golf Shoes,Shoe,4,42.88,2024-02-14,532
8527,Running Shoes,Shoe,2,50.41,2024-12-02,516
8528,Running Shoes,Shoe,1,76.77,2024-03-24,545
8529,Running Shoes,Shoe,8,38.51,2024-04-02,505
8530,Golf Shoes,Shoe,2,79.55,2024-06-02,542
8531,Golf Shoes,Shoe,4,96.9,2024-04-15,531
8532,Cap,Accessories,3,88.65,2024-12-23,525
8533,Jeans,Clothing,2,48.09,2024-07-27,501
8534,Socks,Accessories,8,60.05,2024-07-22,503
8535,Cotton T-Shirt,Clothing,3,73.06,2024-09-04,521
8536,Jacket,Clothing,9,38.18,2024-12-13,528
8537,Golf Shoes,Shoe,5,80.93,2024-12-17,503
8538,Golf Shoes,Shoe,9,46.51,2024-08-13,542
8539,Leather Belt,Accessories,3,85.45,2024-12-01,532
8540,Leather Belt,Accessories,5,29.2,2024-02-17,532
8541,Shirt,Clothing,6,6.08,2024-09-02,549
8542,Golf Shoes,Shoe,9,65.11,2024-01-31,530
8543,Running Shoes,Shoe,8,47.93,2024-07-01,513
8544,Golf Shoes,Shoe,2,10.68,2024-09-13,534
8545,Jeans,Clothing,2,51.32,2024-05-05,548
8546,Socks,Accessories,5,21.01,2024-08-06,504
8547,Running Shoes,Shoe,5,64.83,2024-09-01,518
8548,Sunglasses,Accessories,5,47.28,2024-05-18,532
8549,Leather Belt,Accessories,4,21.26,2024-08-14,514
8550,Leather Belt,Accessories,8,44.13,2024-10-28,532
8551,Golf Shoes,Shoe,5,27.11,2024-09-13,506
8552,Jeans,Clothing,1,67.04,2024-09-11,543
8553,Canvas Shoes,Shoe,5,33.04,2024-03-10,517
8554,Running Shoes,Shoe,1,83.09,2024-03-06,508
8555,Cap,Accessories,4,6.35,2024-01-02,535
8556,Running Shoes,Shoe,1,43.32,2024-11-20,524
8557,Smartwatch,Accessories,6,63.62,2024-09-25,503
8558,Leather Belt,Accessories,6,7.15,2024-12-04,517
8559,Running Shoes,Shoe,1,25.5,2024-10-29,536
8560,Hoodie,Clothing,8,36.1,2024-05-08,540
8561,Smartwatch,Accessories,4,7.08,2024-05-25,517
8562,Socks,Accessories,2,56.94,2024-04-22,530
8563,Knee Length Shorts,Clothing,1,64.93,2024-10-14,525
8564,Jeans,Clothing,3,26.61,2024-04-05,522
8565,Golf Shoes,Shoe,7,56.63,2024-09-23,537
8566,Socks,Accessories,8,99.92,2024-01-08,511
8567,Shirt,Clothing,5,89.26,2024-08-07,512
8568,Running Shoes,Shoe,7,10.57,2024-07-31,521
8569,Leather Belt,Accessories,2,17.15,2024-04-11,515
8570,Knee Length Shorts,Clothing,4,51.97,2024-06-14,512
8571,Cap,Accessories,6,28.29,2024-09-18,522
8572,Sunglasses,Accessories,5,12.69,2024-01-02,539
8573,Canvas Shoes,Shoe,6,29.18,2024-07-20,535
8574,Canvas Shoes,Shoe,2,10.81,2024-11-24,542
8575,Jeans,Clothing,7,55.34,2024-07-01,516
8576,Hoodie,Clothing,8,51.57,2024-09-15,533
8577,Jeans,Clothing,9,5.6,2024-11-17,543
8578,Knee Length Shorts,Clothing,6,50.84,2024-08-15,549
8579,Canvas Shoes,Shoe,7,54.38,2024-07-18,514
8580,Sunglasses,Accessories,1,62.54,2024-01-26,518
8581,Leather Belt,Accessories,9,97.16,2024-12-15,544
8582,Leather Belt,Accessories,6,98.36,2024-04-11,516
8583,Golf Shoes,Shoe,4,55.06,2024-05-15,540
8584,Shirt,Clothing,9,85.29,2024-11-26,503
8585,Golf Shoes,Shoe,1,13.09,2024-12-10,543
8586,Jeans,Clothing,2,55.46,2024-07-15,526
8587,Leather Belt,Accessories,3,69.5,2024-01-30,515
8588,Cap,Accessories,1,58.65,2024-10-25,536
8589,Jeans,Clothing,2,26.92,2024-05-12,527
8590,Smartwatch,Accessories,2,10.95,2024-09-12,548
8591,Jacket,Clothing,7,41.73,2024-01-20,517
8592,Smartwatch,Accessories,6,66.53,2024-11-03,514
8593,Golf Shoes,Shoe,9,99.21,2024-01-21,502
8594,Canvas Shoes,Shoe,5,27.47,2024-02-10,527
8595,Cap,Accessories,9,92.19,2024-12-29,547
8596,Sunglasses,Accessories,9,11.48,2024-05-31,524
8597,Smartwatch,Accessories,2,93.44,2024-11-03,540
8598,Golf Shoes,Shoe,9,84.07,2024-01-02,545
8599,Cap,Accessories,3,6.99,2024-02-13,535
8600,Canvas Shoes,Shoe,3,33.33,2024-02-10,504
8601,Leather Belt,Accessories,9,9.84,2024-11-21,526
8602,Jacket,Clothing,7,99.57,2024-09-19,536
8603,Shirt,Clothing,8,45.65,2024-10-20,504
8604,Golf Shoes,Shoe,7,67.91,2024-06-21,534
8605,Leather Belt,Accessories,9,27.25,2024-01-09,513
8606,Shirt,Clothing,8,93.7,2024-02-22,540
8607,Golf Shoes,Shoe,4,31.05,2024-10-10,541
8608,Golf Shoes,Shoe,2,29.72,2024-05-07,501
8609,Running Shoes,Shoe,5,34.89,2024-01-19,501
8610,Running Shoes,Shoe,2,48.94,2024-05-11,509
8611,Running Shoes,Shoe,4,6.76,2024-01-13,511
8612,Shirt,Clothing,2,61.79,2024-08-07,516
8613,Smartwatch,Accessories,5,8.01,2024-09-23,529
8614,Jacket,Clothing,6,56.22,2024-09-01,536
8615,Shirt,Clothing,1,48.5,2024-09-14,515
8616,Leather Belt,Accessories,8,28.04,2024-05-19,539
8617,Socks,Accessories,2,36.33,2024-09-03,502
8618,Leather Belt,Accessories,5,72.04,2024-08-19,510
8619,Golf Shoes,Shoe,8,5.91,2024-02-25,549
8620,Golf Shoes,Shoe,5,35.08,2024-03-28,511
8621,Socks,Accessories,3,69.63,2024-09-10,530
8622,Leather Belt,Accessories,6,19.47,2024-02-21,523
8623,Canvas Shoes,Shoe,1,58.24,2024-09-03,522
8624,Running Shoes,Shoe,1,21.05,2024-09-08,542
8625,Canvas Shoes,Shoe,8,19.7,2024-05-04,536
8626,Sunglasses,Accessories,7,78.37,2024-07-19,529
8627,Cotton T-Shirt,Clothing,3,30.32,2024-12-26,545
8628,Cotton T-Shirt,Clothing,8,40.7,2024-05-11,532
8629,Smartwatch,Accessories,8,74.35,2024-06-25,533
8630,Leather Belt,Accessories,1,22.05,2024-02-21,539
8631,Jacket,Clothing,7,55.52,2024-02-03,509
8632,Cotton T-Shirt,Clothing,2,92.19,2024-01-22,501
8633,Golf Shoes,Shoe,2,57.61,2024-05-20,518
8634,Running Shoes,Shoe,2,9.64,2024-11-14,548
8635,Golf Shoes,Shoe,5,61.02,2024-09-27,522
8636,Canvas Shoes,Shoe,7,13.56,2024-06-16,548
